Regla operativa para decidir el sentido del rozamiento cuando el cuerpo que aislaste toca dos superficies distintas.	Es una pregunta por superficie de contacto, no una por problema. Para cada cara: cómo se mueve el cuerpo que estoy aislando respecto de la superficie que esa cara toca, y el rozamiento sobre esa cara se opone a ese movimiento relativo. En un cuerpo apilado hay que hacérsela dos veces, una por la cara de arriba y otra por la de abajo, y las dos respuestas pueden salir distintas.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Dos libros deslizan sobre una mesa, uno encima del otro, y el de arriba adelanta al de abajo. ¿Qué velocidad decide el rozamiento en la cara inferior del libro de arriba?	Su velocidad respecto del libro de abajo, no respecto de la mesa. Como uno se corre respecto del otro, el rozamiento entre ellos es dinámico, y el sentido sobre cada uno sale de mirar quién se corre respecto de quién: hacia atrás sobre el de arriba, hacia adelante sobre el de abajo. Esas dos flechas forman un par de tercera ley y se reparten entre los dos diagramas.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Tenés una tabla, un transportador y un bloque, y ningún dinamómetro ni balanza. ¿Cómo medís μe?	Levantás la tabla despacio hasta que el bloque arranca a deslizar y medís ese ángulo crítico: μe = tan θc. Sale de que en el movimiento inminente el rozamiento llegó a su techo, con fe = mg·sen θ y n = mg·cos θ; al dividir, la masa y g se cancelan, y por eso no hacen falta ni fuerza ni masa. Con θc = 20,0 grados da μe = 0,364.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Para un cuerpo quieto sobre un plano inclinado un ángulo θ cualquiera, ¿qué relación vale siempre entre fe y n, y en qué se diferencia del caso del ángulo crítico?	Siempre vale fe = n·tan θ, que sale de dividir las dos ecuaciones de equilibrio y donde μe no interviene: si inclinás más, fe crece sola. Solo en el ángulo crítico el rozamiento llegó a su techo y ahí se puede reemplazar fe = μe·n, de donde μe = tan θc. En cualquier otro ángulo, tan θ no es μe.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Arrastrás un fardo sobre piso horizontal tirando de una soga inclinada, y el ángulo óptimo resulta cumplir tan θ = μd. ¿Es la misma relación que la del ángulo crítico?	Tiene la misma forma y sale de otro lado. En el plano inclinado, tan θc = μe viene del equilibrio del cuerpo en el instante de arrancar, o sea de la física. En el arrastre con soga oblicua, tan θóptimo = μd sale de maximizar cos θ + μd·sen θ, que es una identidad de trigonometría y no física nueva. Conviene reconocer la forma sin confundir los orígenes.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Contá ecuaciones e incógnitas en un problema de dos cuerpos unidos por una soga, y decidí si el sistema queda determinado.	No queda. Dos cuerpos en el plano dan cuatro ecuaciones escalares de segunda ley, pero las incógnitas crecen más rápido: dos aceleraciones desconocidas más la fuerza interna. Falta exactamente una ecuación, y no va a salir de ningún diagrama por más que los mires: es el vínculo cinemático, y sale de la geometría del montaje.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Vínculo de soga inextensible y vínculo de contacto entre bloques que se empujan: ¿cuál de los dos es más fuerte, y en qué se nota al resolver?	El de contacto. Con la soga, las dos aceleraciones tienen el mismo módulo pero pueden apuntar en direcciones distintas, una vertical y la otra paralela a un plano inclinado. Con dos bloques que se empujan y no se separan es exactamente la misma aceleración, el mismo vector, porque se mueven juntos. Por eso los problemas de bloques en contacto salen más rápido.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Dos montajes tienen exactamente las mismas fuerzas pero distinta geometría. ¿Pueden tener vínculos cinemáticos distintos, y qué dice eso sobre qué tipo de objeto es el vínculo?	Sí, y ese es el punto: el vínculo no es información sobre qué fuerzas hay sino sobre cómo está armado el aparato. Todo lo demás que usás sale de las leyes de Newton; el vínculo, no. Por eso, cuando el vínculo no cierra, hay que ir a mirar el dibujo del montaje y no las ecuaciones.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Enunciá en una sola oración la convención de signos que permite escribir el vínculo de una Atwood como aA = aB = a.	El sentido positivo, en cada cuerpo, es el sentido en que ese cuerpo se mueve: para el que baja, positivo hacia abajo; para el que sube, positivo hacia arriba; para el que va sobre un plano inclinado, positivo en la dirección en que avanza a lo largo del plano. Con eso las dos aceleraciones son el mismo número positivo y las ecuaciones se suman sin arrastrar signos.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Planteás un sistema acoplado y el resultado te da una tensión negativa, o una aceleración mayor que g. ¿Qué revisás primero?	La convención de signos. El caso típico es haber tomado «arriba positivo» para los dos cuerpos y después haber escrito la misma a en las dos ecuaciones: con ejes iguales las aceleraciones son opuestas y hay que arrastrar esa diferencia de signo hasta el final. Esos valores imposibles son la señal de que el sistema quedó inconsistente, no un resultado físico.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
En un montaje de dos cuerpos, ¿qué criterio decide por cuál conviene empezar el planteo, y cuánto ahorra?	Empezar por el cuerpo con menos incógnitas en su diagrama, no por el más grande ni por el que nombra primero el enunciado. En dos cajones apilados con una soga que pasa por una roldana, aislar primero el de arriba deja la tensión despejada en un renglón; empezar por el de abajo deja juntas la tensión y la fuerza aplicada y obliga a ir igual al otro cuerpo. Ahorra la mitad del trabajo.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Leé estructuralmente la aceleración de una Atwood, a = (mB − mA)·g/(mA + mB): ¿qué es el numerador y qué el denominador?	El numerador es la fuerza externa desequilibrada del conjunto y el denominador es la masa total: la Atwood no es más que la segunda ley aplicada al sistema entero, que es justamente lo que hace el atajo del conjunto. Los límites lo confirman: con mA = mB da a = 0, y con mB mucho mayor que mA la aceleración tiende a g, como una caída libre que arrastra un peso despreciable.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
El enunciado aclara «se desprecia el rozamiento en la roldana». ¿Qué te está concediendo y qué economía de incógnitas te da?	Que la polea es ideal, sin masa y sin rozamiento en el eje, y por lo tanto que la tensión es la misma a los dos lados. La economía es escribir una sola T en las dos ecuaciones en lugar de dos incógnitas separadas. Con una polea real las dos tensiones difieren, y tratarla requiere dinámica de rotación, que llega más adelante en la materia.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Dos cajones apilados sobre el piso: ¿de qué ecuación sale cada una de las dos normales, y qué sostiene cada una?	La normal entre el de arriba y el de abajo sale del equilibrio vertical del de arriba, y sostiene solo a ese. La normal del piso sale del equilibrio vertical del de abajo, donde aparecen su propio peso más la fuerza que el de arriba le hace hacia abajo, así que sostiene a los dos. Cada rozamiento se calcula con la normal de su propia superficie, y confundirlas es el error más caro del capítulo.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Una caja de libros va apoyada sobre otra caja, alguien tira de la de abajo y las dos arrancan juntas. ¿Qué fuerza acelera a la caja de arriba, y hacia dónde apunta?	El rozamiento que le hace la caja de abajo en su cara inferior, y apunta hacia adelante, en el mismo sentido en que se mueve. Es la única fuerza horizontal que cruza su recorte, así que no hay otra candidata: si apuntara hacia atrás, la caja de arriba no podría acelerar. Contradice el reflejo de que el rozamiento siempre frena.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
El enunciado dice que el conjunto se mueve a velocidad constante. ¿Qué se simplifica en el planteo, aun con varios cuerpos en movimiento?	La aceleración es cero, así que todas las ecuaciones se vuelven de equilibrio: sumas de fuerzas igualadas a cero, en todos los cuerpos a la vez. Resolver eso es mucho más barato que un sistema con aceleración, y conviene reconocer la frase apenas aparece en el enunciado, antes de escribir nada.	fisica-1 dinamica-newtoniana examen::parcial-1 examen::recuperatorio-regularidad
Al montar un problema de cinemática elegís el origen del eje, el sentido positivo del eje y el instante t=0. Hay una cuarta cosa del mismo tipo que no podés elegir. ¿Cuál es, y qué consecuencia tiene?	El sentido en que crece el tiempo: t crece hacia el futuro y no hay opción. El espacio admite dos sentidos legítimos y el tiempo uno solo. La consecuencia es que Δt es siempre positivo mientras que Δx puede tener cualquier signo, y por eso el signo de la velocidad media lo pone íntegramente el desplazamiento.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
¿Qué gana escribirse x(t) = ⅓ m/s³·t³ − 1 m/s·t + ½ m en lugar de x(t) = ⅓t³ − t + ½?	El chequeo dimensional se hace solo: cada término tiene que dar metros, y el que no dé delata el error antes de reemplazar ningún número. Es la costumbre del apunte de la cátedra y conviene verla por lo menos una vez. Pesa bastante a la hora de escribir, así que en la práctica las unidades van en los datos y en los resultados, con el compromiso tácito de t en segundos y x en metros.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
¿Por qué calcular la longitud del camino recorrido exige más información que calcular el desplazamiento?	Porque el desplazamiento solo mira los dos extremos del intervalo: es una resta y lo que pasó en el medio no le interesa. El camino recorrido necesita saber dónde el móvil invirtió el sentido, para sumar cada tramo en valor absoluto. Y encontrar esos instantes no es buscar dónde v=0, porque no todo instante con velocidad nula es una vuelta: el criterio es que v cambie de signo.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Un ejercicio te da, para el mismo intervalo, desplazamiento −7 m y camino recorrido 5 m. ¿Qué concluís sin mirar los datos?	Que hay un error de cuenta. Siempre vale d ≥ |Δx|, y acá |Δx| = 7 m es mayor que los 5 m de camino. La igualdad se da únicamente cuando el móvil no invirtió el sentido en todo el intervalo; que el camino quede por debajo del módulo del desplazamiento es imposible, sin excepción.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
En el parcial aparece la expresión «velocidad promedio». ¿Con qué fórmula la calculás y cómo se llama esa misma magnitud en otros libros?	⟨V⟩ = d/Δt, con d el camino recorrido; es el término del apunte de la cátedra y el que va a aparecer en el parcial. En otros textos la misma magnitud figura como rapidez media. Es siempre positiva, porque d lo es. No confundirla con la velocidad media v̄ = Δx/Δt, que hereda el signo del desplazamiento: la notación las distingue a propósito, barra arriba para la media y angulares para la promedio.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Un ejercicio pide la velocidad media y la velocidad promedio en dos incisos seguidos del mismo tramo. ¿Qué te está anticipando esa estructura antes de que hagas ninguna cuenta?	Que en ese tramo las dos no coinciden, o sea que el móvil invirtió el sentido en el medio: si no lo hubiera hecho, d = |Δx| y los dos incisos darían el mismo módulo. Pedirlas juntas solo tiene sentido cuando hay ida y vuelta, y el caso extremo es el que termina donde empezó, donde la media da exactamente cero y la promedio no.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Para x(t) = a₂t² + a₁t + a₀ la velocidad media entre t y t+Δt da v̄ = a₂(2t + Δt) + a₁. ¿Qué se lee en ese resultado antes de tomar el límite, y qué queda después?	Antes: la velocidad media depende de t y también de Δt, es decir del intervalo elegido, que es exactamente la insuficiencia que motivó construir la derivada. Después, con Δt → 0, desaparece el único término que contenía a Δt y queda v(t) = 2a₂t + a₁, que depende solo del instante. Si a₂ = 0 las dos expresiones coinciden, y coinciden porque ya no había ninguna dependencia del intervalo que eliminar.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Te dan el gráfico de x(t) impreso, sin su fórmula, y piden la velocidad en t = 1 s. ¿Se puede, y con qué?	Sí, y con una regla: se traza la recta tangente a la curva en t = 1 s y se mide su pendiente. No hace falta ninguna cuenta ni conocer la expresión de x(t). Es la contrapartida gráfica de la derivada, y la guía la pide explícitamente con la aclaración «sin derivar» antes de hacer la cuenta y comparar.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Leyendo el apunte de la cátedra en paralelo con esta síntesis, ¿por qué la letra a sola es peligrosa, y qué convención adopta la síntesis para evitarlo?	Porque el apunte la usa para tres cosas distintas: en su capítulo 1 escribe la cuadrática como x = at² + bt + c, en su capítulo 2 como x = a₂t² + a₁t + a₀, y en el capítulo 3 introduce la aceleración física con la letra a. El a del capítulo 1 no es la aceleración: vale la mitad. La síntesis usa siempre subíndices para los coeficientes y reserva a sin subíndice exclusivamente para la aceleración. Confundirlos cuesta un factor 2 que se propaga a todo el ejercicio.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Un móvil arranca en x₀ = 4 m con v₀ = −6 m/s y acelera constantemente a 3 m/s². Escribí su x(t) en la forma a₂t² + a₁t + a₀ y decí qué es cada coeficiente.	x(t) = 1,5t² − 6t + 4. Los coeficientes son a₀ = x₀ = 4 m, a₁ = v₀ = −6 m/s y a₂ = a/2 = 1,5 m/s². Dada una parábola cualquiera, sus tres coeficientes son la posición inicial, la velocidad inicial y la mitad de la aceleración, en ese orden. El factor 2 entre a₂ y a viene del ½ de la primitiva, no de ningún lado misterioso.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
Completá con precisión: un móvil frena exactamente cuando ___.	…su rapidez |v| disminuye, y eso ocurre exactamente cuando v y a tienen signos opuestos, sin importar cuáles sean esos signos. Frenar no es tener velocidad negativa: el signo de v dice hacia dónde va el móvil respecto del eje que elegiste vos, y nada más. Un móvil con v<0 y a<0 va hacia atrás cada vez más rápido.	fisica-1 cinematica-1d examen::parcial-1 examen::recuperatorio-regularidad
